TipoInstituicao,CodInst,AnoMes,NomeRelatorio,NumeroRelatorio,Grupo,Conta,NomeColuna,DescricaoColuna,Saldo
1,C0085197,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.116117694962751
1,C0085214,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],21170064.47
1,C0085214,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],17474288.9
1,C0085214,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],499702.95
1,C0085214,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,C0085214,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],20670361.52
1,C0085214,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],-202373.48
1,C0085214,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,19356918.06
1,C0085214,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0107162348550025
1,C0085214,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,1.14805235462356
1,C0085221,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],3815779.02
1,C0085221,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],601144.8
1,C0085221,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],2683790.03
1,C0085221,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,C0085221,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],1131988.99
1,C0085221,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],18057.9399999993
1,C0085221,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,1131988.99
1,C0085221,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0152283459930118
1,C0085221,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.295951669116457
1,C0085238,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],2171754908.31
1,C0085238,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],13603861.22
1,C0085238,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],1016258113.98
1,C0085238,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],335772861.09
1,C0085238,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],1155496794.33
1,C0085238,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],49261440.49
1,C0085238,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,357261723.54
1,C0085238,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,
1,C0085238,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.284850866379305
1,C0085245,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],1125497264.2
1,C0085245,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],1111595618.08
1,C0085245,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],879336610.61
1,C0085245,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],267411549.86
1,C0085245,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],246160653.59
1,C0085245,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],-423597.709999967
1,C0085245,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,18933235.78
1,C0085245,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,
1,C0085245,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.0295552800130528
1,C0085269,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],115063641.52
1,C0085269,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],0.0
1,C0085269,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],110336162.23
1,C0085269,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],108857103.52
1,C0085269,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],4727479.29
1,C0085269,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],149952.419999998
1,C0085269,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,4727479.29
1,C0085269,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0
1,C0085269,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.126521150077984
1,C0085276,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],4077886.47
1,C0085276,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],0.0
1,C0085276,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],1855400.05
1,C0085276,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],1270111.71
1,C0085276,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],2222486.42
1,C0085276,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],20185.15
1,C0085276,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,2099021.81
1,C0085276,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.162326312369284
1,C0085276,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.705773340445957
1,C0085283,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],1263047.13
1,C0085283,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],0.0
1,C0085283,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],206178.51
1,C0085283,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,C0085283,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],1056868.62
1,C0085283,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],4207.97999999999
1,C0085283,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,878191.86
1,C0085283,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0186855409932859
1,C0085283,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.956865566997625
1,C0085290,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],7743976.15
1,C0085290,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],575693.06
1,C0085290,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],1598987.2
1,C0085290,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,C0085290,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],6144988.95
1,C0085290,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],42494.3400000002
1,C0085290,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,6133873.15
1,C0085290,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0
1,C0085290,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,1.81986378669808
1,C0085300,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],551831942.99
1,C0085300,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],510802860.1
1,C0085300,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],318980214.89
1,C0085300,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],310288129.68
1,C0085300,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],232851728.1
1,C0085300,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],-4064263.22
1,C0085300,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,232851728.1
1,C0085300,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.00127387897191217
1,C0085300,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.44941861160214
1,C0085317,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],1630140253.23
1,C0085317,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],106936850.85
1,C0085317,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],1492276166.79
1,C0085317,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],1364524226.17
1,C0085317,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],137864086.44
1,C0085317,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],-2040885.92000001
1,C0085317,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,137864086.44
1,C0085317,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.000140562495283598
1,C0085317,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.356201573186272
1,C0085324,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],24320174.06
1,C0085324,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],16722678.87
1,C0085324,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],12029699.54
1,C0085324,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],11606634.25
1,C0085324,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],12290474.52
1,C0085324,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],-927329.590000001
1,C0085324,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,12064470.4
1,C0085324,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.00184975131606274
1,C0085324,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.504086291358078
1,C0085331,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],38555939.31
1,C0085331,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],38620857.13
1,C0085331,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],2067883.67
1,C0085331,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],1461633.12
1,C0085331,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],36488055.64
1,C0085331,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],-2744367.9
1,C0085331,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,34622721.72
1,C0085331,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.00717266805331906
1,C0085331,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,1.09307942365763
1,C0085348,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],2778722012.35
1,C0085348,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],701216.91
1,C0085348,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],2522512799.73
1,C0085348,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],133540848.51
1,C0085348,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],256209212.62
1,C0085348,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],48872318.4799999
1,C0085348,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,74934481.13
1,C0085348,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,
1,C0085348,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.106744815444964
1,C0085355,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],7944440.9
1,C0085355,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],7837631.7
1,C0085355,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],135623.54
1,C0085355,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,C0085355,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],7808817.36
1,C0085355,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],231327.91
1,C0085355,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,7797425.45
1,C0085355,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.00652093057202618
1,C0085355,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,1.20381791332671
1,C0085362,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],266859201.0
1,C0085362,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],0.0
1,C0085362,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],226873318.02
1,C0085362,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],64829134.9
1,C0085362,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],39985882.98
1,C0085362,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],5933090.42
1,C0085362,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,5591049.42
1,C0085362,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,
